ID;GENERO;CASADO;EDAD;GRADUADO;PROFESION;EXPERIENCIA LABORAL;GASTO DEL CLIENTE;TAMAÑO FAMILIA;CATEGORIA ANONIMA DEL CLIENTE
464944;Femenino;Si;43;Si;Entretenimiento;0.0;Bajo;2.0;Cat_4
464947;Masculino;No;25;No;Doctor;5.0;Bajo;1.0;Cat_4
464957;Femenino;Si;75;No;Abogado;0.0;Bajo;1.0;Cat_4
464960;Femenino;No;22;No;Enfermeria;0.0;Bajo;5.0;Cat_4
464961;Masculino;Si;86;No;Marketing;1.0;Bajo;1.0;Cat_4
464963;Femenino;Si;50;Si;Entretenimiento;1.0;Bajo;2.0;Cat_4
464972;Masculino;Si;73;No;Abogado;1.0;Alto;9.0;Cat_4
464973;Masculino;No;87;Tens;Abogado;1.0;Bajo;2.0;Cat_4
464981;Masculino;Si;49;Si;Artista;0.0;Medio;4.0;Cat_6
464987;Masculino;Si;46;Si;Ejecutivo;1.0;Alto;5.0;Cat_6
464990;Masculino;Si;73;No;Ejecutivo;0.0;Alto;2.0;Cat_6
464991;Femenino;Si;87;Si;Abogado;1.0;Alto;2.0;Cat_6
464995;Masculino;Si;53;No;Ejecutivo;2.0;Alto;4.0;Cat_4
465001;Masculino;Si;84;Si;Abogado;1.0;Alto;2.0;Cat_6
465005;Masculino;Si;47;Si;Ejecutivo;3.0;Alto;3.0;Cat_6
465012;Masculino;Si;59;No;Ejecutivo;1.0;Alto;4.0;Cat_6
465014;Masculino;Si;82;No;Abogado;1.0;Bajo;1.0;Cat_6
465022;Femenino;Si;71;Si;Abogado;0.0;Alto;2.0;Cat_6
465023;Masculino;Si;39;Si;Artista;9.0;Medio;2.0;Cat_2
465026;Femenino;No;25;No;Doctor;0.0;Bajo;2.0;Cat_6
465032;Masculino;Si;67;Si;Ejecutivo;1.0;Alto;2.0;Cat_6
465035;Femenino;Si;83;Si;Abogado;13.0;Alto;2.0;Cat_6
465038;Masculino;Si;49;No;Ejecutivo;0.0;Alto;4.0;Cat_6
465039;Femenino;Si;87;No;Abogado;0.0;Alto;2.0;Cat_6
465040;Masculino;Si;69;No;Abogado;1.0;Medio;2.0;Cat_6
465045;Masculino;Si;40;Si;Entretenimiento;9.0;Medio;2.0;Cat_6
465056;Masculino;Si;87;Si;Abogado;1.0;Alto;2.0;Cat_6
465069;Masculino;Si;68;Si;Enfermeria;0.0;Medio;3.0;Cat_6
465075;Femenino;Si;43;Si;Artista;1.0;Medio;2.0;Cat_6
465076;Masculino;Si;67;Si;Artista;0.0;Alto;5.0;Cat_6
465079;Masculino;Si;80;Si;Abogado;1.0;Bajo;1.0;Cat_6
465082;Masculino;Si;65;Si;Abogado;1.0;Bajo;1.0;Cat_3
465087;Masculino;No;29;Si;Doctor;0.0;Bajo;4.0;Cat_6
465091;Masculino;Si;60;Si;Entretenimiento;1.0;Medio;3.0;Cat_6
465092;Masculino;Si;72;Si;Ejecutivo;1.0;Alto;2.0;Cat_6
465093;Masculino;Si;57;Si;Doctor;0.0;Bajo;1.0;Cat_6
465095;Masculino;Si;47;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
465099;Masculino;Si;39;No;Entretenimiento;1.0;Medio;2.0;Cat_6
465100;Masculino;Si;62;Si;Artista;0.0;Alto;2.0;Cat_6
465101;Femenino;Si;81;Si;Abogado;1.0;Bajo;1.0;Cat_6
465105;Masculino;Si;65;No;Ejecutivo;8.0;Medio;2.0;Cat_6
465109;Masculino;No;47;No;Abogado;1.0;Bajo;2.0;Cat_6
465111;Femenino;Si;40;Si;Artista;8.0;Medio;2.0;Cat_6
465112;Femenino;Si;86;No;Abogado;0.0;Alto;2.0;Cat_6
465113;Masculino;Si;67;Si;Abogado;0.0;Alto;2.0;Cat_4
465119;Femenino;Si;45;Si;Artista;0.0;Medio;5.0;Cat_6
465120;Femenino;No;27;Si;Enfermeria;1.0;Bajo;4.0;Cat_6
465121;Femenino;No;32;Si;Artista;7.0;Bajo;1.0;Cat_3
465122;Femenino;Si;41;Si;Artista;3.0;Medio;2.0;Cat_6
465124;Femenino;Si;27;Si;Enfermeria;6.0;Medio;2.0;Cat_6
465128;Femenino;Si;58;No;Artista;0.0;Medio;3.0;Cat_6
465134;Femenino;Si;61;Si;Entretenimiento;1.0;Medio;5.0;Cat_6
465136;Masculino;Si;52;Si;Artista;0.0;Medio;2.0;Cat_6
465144;Masculino;No;25;Si;Doctor;8.0;Bajo;1.0;Cat_6
465147;Masculino;No;33;Si;Enfermeria;2.0;Bajo;3.0;Cat_6
465148;Masculino;No;31;No;Artista;0.0;Bajo;Tens;Cat_4
465150;Masculino;No;37;Si;Entretenimiento;1.0;Bajo;1.0;Cat_6
465153;Masculino;Si;38;Si;Artista;1.0;Medio;2.0;Cat_6
465155;Masculino;Si;81;Si;Abogado;0.0;Bajo;1.0;Cat_6
465160;Masculino;Si;61;Si;Ejecutivo;0.0;Alto;3.0;Cat_6
465164;Masculino;No;20;No;Enfermeria;0.0;Bajo;3.0;Cat_6
465171;Femenino;Si;48;Si;Artista;8.0;Alto;4.0;Cat_6
465172;Femenino;Si;43;Si;Artista;8.0;Medio;2.0;Cat_6
465175;Femenino;No;22;No;Dueño de casa;0.0;Bajo;4.0;Cat_6
465176;Femenino;Si;63;Si;Artista;1.0;Medio;4.0;Cat_6
465181;Femenino;No;25;Si;Enfermeria;8.0;Bajo;1.0;Cat_4
465182;Femenino;No;73;Si;Abogado;1.0;Bajo;1.0;Cat_6
465186;Femenino;Si;43;No;Artista;4.0;Medio;4.0;Cat_1
465187;Femenino;Si;39;No;Doctor;1.0;Medio;4.0;Cat_4
465188;Femenino;Si;49;Si;Artista;0.0;Medio;4.0;Cat_6
465189;Femenino;Si;83;Si;Abogado;1.0;Alto;2.0;Cat_6
465194;Masculino;No;22;No;Enfermeria;9.0;Bajo;6.0;Cat_2
465196;Femenino;No;31;Si;Artista;2.0;Bajo;2.0;Cat_4
465197;Femenino;Si;60;Si;Artista;1.0;Alto;4.0;Cat_6
465201;Masculino;Si;42;Si;Entretenimiento;1.0;Medio;4.0;Cat_3
465202;Masculino;No;25;No;Entretenimiento;7.0;Bajo;4.0;Cat_6
465203;Masculino;No;29;Si;Enfermeria;3.0;Bajo;3.0;Cat_6
465204;Masculino;Si;29;Si;Enfermeria;1.0;Bajo;2.0;Cat_6
465213;Masculino;Si;39;Si;Entretenimiento;2.0;Medio;2.0;Cat_6
465214;Masculino;Si;33;No;Ingenieria;14.0;Bajo;1.0;Cat_6
465216;Masculino;Si;35;Si;Ejecutivo;9.0;Alto;4.0;Cat_6
465226;Masculino;Si;38;No;Entretenimiento;2.0;Bajo;3.0;Cat_6
465228;Masculino;Si;59;Si;Artista;1.0;Alto;2.0;Cat_6
465231;Masculino;Si;67;No;Artista;1.0;Medio;2.0;Cat_6
465236;Masculino;Si;45;Si;Artista;1.0;Bajo;1.0;Cat_6
465237;Masculino;Si;70;Si;Abogado;1.0;Alto;2.0;Cat_6
465242;Masculino;No;19;No;Enfermeria;5.0;Bajo;4.0;Cat_3
465249;Femenino;No;23;No;Enfermeria;0.0;Bajo;4.0;Cat_6
465254;Masculino;No;22;No;Enfermeria;1.0;Bajo;4.0;Cat_7
465261;Femenino;No;23;Si;Enfermeria;1.0;Bajo;4.0;Cat_1
465264;Masculino;Si;80;No;Ejecutivo;0.0;Bajo;1.0;Cat_6
465267;Masculino;Si;40;No;Ingenieria;14.0;Medio;5.0;Cat_4
465274;Masculino;No;36;Si;Artista;0.0;Bajo;1.0;Cat_4
465285;Femenino;Si;31;No;Ingenieria;8.0;Bajo;4.0;Cat_6
465288;Femenino;Si;20;No;Ingenieria;1.0;Bajo;2.0;Cat_4
465289;Masculino;Si;31;Si;Ejecutivo;1.0;Alto;2.0;Cat_6
465290;Masculino;Si;50;Si;Ejecutivo;0.0;Alto;5.0;Cat_6
465294;Masculino;Si;67;No;Abogado;0.0;Bajo;2.0;Cat_6
465295;Femenino;Tens;43;Si;Doctor;9.0;Medio;1.0;Cat_6
465296;Femenino;Si;85;Si;Abogado;5.0;Alto;3.0;Cat_6
465303;Femenino;Si;65;Si;Artista;1.0;Medio;3.0;Cat_2
465306;Masculino;Si;71;No;Ejecutivo;1.0;Medio;4.0;Cat_2
465310;Femenino;No;20;No;Enfermeria;1.0;Bajo;6.0;Cat_4
465319;Masculino;No;20;No;Enfermeria;0.0;Bajo;5.0;Cat_6
465326;Masculino;Si;87;Si;Artista;1.0;Bajo;1.0;Cat_6
465333;Femenino;Si;37;Si;Artista;4.0;Bajo;2.0;Cat_7
465335;Masculino;Si;59;No;Entretenimiento;1.0;Medio;2.0;Cat_7
465340;Femenino;No;29;Si;Artista;3.0;Bajo;4.0;Cat_2
465342;Masculino;Si;85;Si;Ejecutivo;0.0;Alto;2.0;Cat_6
465344;Femenino;Si;72;Si;Abogado;1.0;Alto;2.0;Cat_6
465345;Femenino;No;42;Si;Artista;0.0;Bajo;Tens;Cat_6
465351;Femenino;Si;45;Si;Artista;9.0;Medio;2.0;Cat_6
465352;Masculino;Si;59;Si;Entretenimiento;1.0;Medio;4.0;Cat_6
465354;Masculino;No;19;No;Doctor;0.0;Bajo;5.0;Cat_2
465357;Femenino;Si;47;Si;Artista;0.0;Medio;3.0;Cat_6
465358;Femenino;Si;73;Si;Artista;0.0;Alto;2.0;Cat_6
465359;Femenino;Si;42;No;Artista;1.0;Bajo;1.0;Cat_6
465364;Femenino;No;37;Si;Doctor;7.0;Bajo;5.0;Cat_2
465366;Femenino;No;38;Si;Artista;8.0;Bajo;1.0;Cat_6
465371;Femenino;No;41;Si;Artista;1.0;Bajo;1.0;Cat_6
465372;Femenino;No;40;Si;Entretenimiento;0.0;Bajo;1.0;Cat_6
465383;Femenino;Si;30;Si;Entretenimiento;0.0;Bajo;4.0;Cat_6
465384;Masculino;Si;56;Si;Artista;0.0;Alto;2.0;Cat_6
465391;Femenino;Si;65;Si;Abogado;1.0;Alto;2.0;Cat_6
465393;Masculino;Si;35;Si;Artista;5.0;Medio;2.0;Cat_6
465395;Femenino;Si;37;No;Ingenieria;0.0;Medio;5.0;Cat_4
465399;Masculino;No;36;Si;Entretenimiento;0.0;Bajo;1.0;Cat_4
465405;Femenino;Tens;26;Si;Dueño de casa;1.0;Alto;4.0;Cat_2
465408;Masculino;No;25;No;Ejecutivo;1.0;Bajo;4.0;Cat_6
465410;Masculino;No;30;No;Enfermeria;0.0;Bajo;4.0;Cat_5
465417;Masculino;Si;37;Si;Entretenimiento;1.0;Medio;2.0;Cat_4
465419;Masculino;No;30;No;Artista;0.0;Bajo;3.0;Cat_6
465423;Masculino;Si;46;Si;Entretenimiento;1.0;Medio;4.0;Cat_7
465428;Femenino;No;38;Si;Ingenieria;1.0;Bajo;1.0;Cat_4
465433;Femenino;No;40;Si;Artista;1.0;Bajo;1.0;Cat_2
465435;Femenino;No;31;Si;Artista;5.0;Bajo;1.0;Cat_6
465437;Masculino;Si;45;Si;Ejecutivo;4.0;Alto;5.0;Cat_6
465440;Masculino;Si;55;No;Ingenieria;1.0;Bajo;5.0;Cat_6
465441;Femenino;Si;51;Si;Ingenieria;2.0;Bajo;1.0;Cat_4
465445;Femenino;No;29;Si;Dueño de casa;5.0;Bajo;7.0;Cat_6
465458;Femenino;Si;74;Si;Artista;1.0;Alto;2.0;Cat_6
465461;Masculino;Si;69;No;Entretenimiento;1.0;Medio;3.0;Cat_6
465463;Femenino;No;28;No;Doctor;1.0;Bajo;5.0;Cat_2
465464;Masculino;Si;41;Si;Ejecutivo;0.0;Medio;Tens;Cat_4
465467;Masculino;Tens;29;No;Enfermeria;1.0;Bajo;3.0;Cat_6
465471;Masculino;Si;39;Si;Artista;0.0;Bajo;1.0;Cat_6
465472;Femenino;Si;74;No;Entretenimiento;1.0;Alto;3.0;Cat_6
465473;Femenino;No;59;Si;Artista;4.0;Bajo;1.0;Cat_6
465477;Masculino;No;27;No;Enfermeria;1.0;Bajo;3.0;Cat_2
465479;Masculino;No;33;No;Artista;0.0;Bajo;1.0;Cat_4
465482;Masculino;No;31;No;Entretenimiento;9.0;Bajo;2.0;Cat_2
465483;Masculino;Si;46;No;Artista;0.0;Medio;3.0;Cat_6
465484;Femenino;Si;63;Si;Artista;0.0;Bajo;2.0;Cat_6
465488;Masculino;No;22;No;Enfermeria;1.0;Bajo;4.0;Cat_6
465489;Femenino;No;53;Si;Ingenieria;1.0;Bajo;5.0;Cat_6
465492;Masculino;Si;59;No;Entretenimiento;1.0;Bajo;1.0;Cat_2
465496;Masculino;Si;84;Si;Abogado;1.0;Bajo;2.0;Cat_2
465505;Masculino;Si;63;Si;Artista;1.0;Medio;4.0;Cat_6
465507;Masculino;Si;35;Si;Artista;8.0;Bajo;1.0;Cat_6
465508;Masculino;No;21;No;Enfermeria;1.0;Bajo;4.0;Cat_6
465510;Masculino;Si;67;No;Abogado;0.0;Alto;2.0;Cat_6
465518;Femenino;Si;41;Si;Artista;1.0;Medio;3.0;Cat_4
465520;Femenino;No;27;Si;Artista;0.0;Bajo;8.0;Cat_2
465521;Femenino;Si;53;Si;Artista;1.0;Medio;2.0;Cat_7
465522;Femenino;No;33;Si;Enfermeria;4.0;Bajo;8.0;Cat_5
465529;Femenino;No;32;No;Doctor;0.0;Bajo;4.0;Cat_6
465538;Masculino;Si;59;No;Tens;5.0;Alto;2.0;Cat_6
465539;Femenino;Si;50;Si;Artista;1.0;Alto;5.0;Cat_6
465541;Femenino;Si;50;Si;Artista;1.0;Medio;4.0;Cat_7
465543;Femenino;Si;41;Si;Enfermeria;1.0;Medio;2.0;Cat_3
465547;Femenino;Si;71;Tens;Abogado;1.0;Bajo;1.0;Cat_6
465550;Femenino;No;33;Si;Enfermeria;1.0;Bajo;6.0;Cat_3
465551;Femenino;Si;46;Si;Artista;1.0;Medio;2.0;Cat_3
465554;Femenino;No;78;Si;Abogado;1.0;Bajo;3.0;Cat_6
465555;Femenino;Si;69;No;Abogado;1.0;Alto;2.0;Cat_4
465558;Femenino;No;40;Si;Enfermeria;8.0;Bajo;1.0;Cat_7
465568;Masculino;Si;43;Si;Ejecutivo;2.0;Alto;3.0;Cat_6
465569;Masculino;Si;36;Si;Artista;0.0;Alto;3.0;Cat_6
465571;Masculino;Si;35;Si;Entretenimiento;1.0;Medio;2.0;Cat_2
465577;Masculino;No;30;No;Enfermeria;0.0;Bajo;4.0;Cat_3
465584;Masculino;Si;47;No;Entretenimiento;3.0;Medio;2.0;Cat_6
465586;Masculino;Si;69;No;Artista;0.0;Bajo;1.0;Cat_6
465587;Masculino;Si;41;Si;Entretenimiento;1.0;Bajo;5.0;Cat_3
465594;Masculino;Si;33;No;Ejecutivo;4.0;Bajo;6.0;Cat_3
465598;Masculino;No;27;Si;Enfermeria;6.0;Bajo;5.0;Cat_2
465600;Masculino;Si;38;Si;Ingenieria;6.0;Bajo;2.0;Cat_3
465601;Masculino;Si;35;Si;Artista;1.0;Medio;4.0;Cat_3
465602;Masculino;Si;27;Si;Artista;10.0;Bajo;2.0;Cat_3
465603;Femenino;Si;51;Si;Dueño de casa;9.0;Bajo;Tens;Cat_3
465605;Femenino;Si;52;Si;Ingenieria;4.0;Bajo;1.0;Cat_3
465611;Masculino;No;53;Si;Doctor;0.0;Bajo;1.0;Cat_6
465612;Masculino;Si;43;Si;Artista;8.0;Medio;2.0;Cat_6
465616;Masculino;Si;42;Si;Doctor;8.0;Bajo;2.0;Cat_6
465621;Masculino;No;36;Si;Doctor;9.0;Bajo;1.0;Cat_6
465625;Masculino;No;36;Si;Artista;14.0;Bajo;2.0;Cat_6
465627;Femenino;No;40;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
465629;Masculino;Si;47;Si;Entretenimiento;2.0;Medio;3.0;Cat_6
465635;Masculino;No;30;No;Doctor;1.0;Bajo;2.0;Cat_4
465638;Femenino;Si;53;Si;Artista;1.0;Bajo;Tens;Cat_3
465640;Masculino;Si;45;Si;Artista;5.0;Medio;2.0;Cat_6
465644;Masculino;No;33;Si;Enfermeria;0.0;Bajo;5.0;Cat_6
465645;Femenino;No;40;Si;Artista;8.0;Bajo;2.0;Cat_6
465649;Femenino;Si;36;Si;Marketing;5.0;Bajo;1.0;Cat_6
465651;Masculino;No;32;No;Ingenieria;0.0;Bajo;4.0;Cat_6
465653;Femenino;Si;51;Si;Artista;0.0;Bajo;2.0;Cat_6
465655;Femenino;No;49;Si;Artista;0.0;Bajo;1.0;Cat_6
465656;Masculino;Si;81;No;Abogado;1.0;Bajo;Tens;Cat_6
465658;Masculino;Si;72;Si;Artista;1.0;Medio;4.0;Cat_6
465663;Femenino;No;70;Si;Artista;0.0;Bajo;2.0;Cat_6
465667;Masculino;No;21;No;Enfermeria;0.0;Bajo;3.0;Cat_2
465668;Masculino;No;21;No;Enfermeria;1.0;Bajo;5.0;Cat_4
465669;Femenino;Si;41;No;Entretenimiento;4.0;Medio;4.0;Cat_4
465670;Femenino;No;49;No;Ingenieria;12.0;Bajo;1.0;Cat_4
465675;Femenino;No;51;No;Entretenimiento;0.0;Bajo;1.0;Cat_4
465680;Masculino;Si;28;No;Enfermeria;0.0;Medio;5.0;Cat_4
465685;Masculino;No;37;Si;Enfermeria;5.0;Bajo;2.0;Cat_3
465688;Femenino;Si;63;Tens;Artista;1.0;Medio;3.0;Cat_3
465689;Masculino;No;19;No;Enfermeria;8.0;Bajo;4.0;Cat_3
465695;Femenino;No;32;No;Enfermeria;1.0;Bajo;3.0;Cat_4
465697;Femenino;Si;51;No;Artista;6.0;Bajo;1.0;Cat_6
465703;Masculino;Si;26;No;Entretenimiento;3.0;Bajo;2.0;Cat_4
465704;Masculino;Si;61;No;Artista;0.0;Bajo;1.0;Cat_6
465705;Femenino;Si;51;Si;Artista;0.0;Medio;4.0;Cat_6
465706;Femenino;Si;45;Si;Artista;0.0;Medio;3.0;Cat_6
465721;Masculino;Si;29;Si;Entretenimiento;1.0;Alto;2.0;Cat_3
465722;Masculino;Si;47;No;Tens;0.0;Bajo;5.0;Cat_3
465725;Masculino;No;25;Si;Doctor;1.0;Bajo;2.0;Cat_3
465727;Masculino;No;40;No;Marketing;0.0;Bajo;5.0;Cat_4
465728;Masculino;No;45;Si;Tens;1.0;Bajo;1.0;Cat_4
465733;Masculino;Si;32;Si;Entretenimiento;1.0;Medio;2.0;Cat_4
465734;Masculino;Si;38;Si;Artista;0.0;Bajo;3.0;Cat_1
465736;Femenino;No;38;Si;Artista;8.0;Bajo;2.0;Cat_3
465737;Femenino;Si;48;Si;Ingenieria;7.0;Bajo;3.0;Cat_3
465740;Femenino;No;71;Si;Doctor;0.0;Bajo;1.0;Cat_6
465742;Femenino;Si;46;Si;Artista;3.0;Bajo;3.0;Cat_6
465751;Femenino;Si;46;Si;Artista;9.0;Bajo;2.0;Cat_6
465753;Femenino;Si;49;Si;Artista;7.0;Bajo;2.0;Cat_6
465766;Masculino;Si;43;No;Entretenimiento;0.0;Bajo;3.0;Cat_4
465768;Femenino;No;38;Si;Artista;6.0;Bajo;4.0;Cat_4
465769;Masculino;No;25;Si;Enfermeria;8.0;Bajo;4.0;Cat_6
465772;Femenino;Si;46;Si;Ingenieria;0.0;Bajo;4.0;Cat_1
465775;Femenino;No;28;Si;Ingenieria;9.0;Bajo;3.0;Cat_6
465776;Femenino;No;41;Si;Entretenimiento;5.0;Bajo;4.0;Cat_6
465777;Femenino;No;32;Si;Artista;9.0;Bajo;5.0;Cat_6
465784;Femenino;No;21;No;Enfermeria;0.0;Bajo;4.0;Cat_3
465788;Masculino;No;22;No;Enfermeria;1.0;Bajo;6.0;Cat_4
465793;Masculino;No;27;No;Enfermeria;0.0;Bajo;5.0;Cat_4
465797;Masculino;Si;40;Si;Artista;0.0;Medio;2.0;Cat_2
465804;Femenino;Si;68;No;Ingenieria;0.0;Bajo;1.0;Cat_4
465809;Femenino;No;25;No;Dueño de casa;1.0;Bajo;7.0;Cat_4
465811;Masculino;No;28;No;Enfermeria;1.0;Bajo;4.0;Cat_4
465813;Masculino;No;28;No;Marketing;2.0;Bajo;8.0;Cat_4
465818;Masculino;No;27;No;Entretenimiento;1.0;Bajo;3.0;Cat_4
465823;Masculino;Si;67;No;Entretenimiento;5.0;Medio;4.0;Cat_4
465826;Masculino;Si;46;No;Ejecutivo;4.0;Bajo;9.0;Cat_4
465828;Femenino;No;33;No;Entretenimiento;8.0;Bajo;4.0;Cat_4
465829;Femenino;Si;40;Si;Doctor;6.0;Medio;3.0;Cat_4
465830;Femenino;Si;48;No;Tens;5.0;Medio;7.0;Cat_4
465831;Masculino;Si;42;No;Ejecutivo;0.0;Alto;5.0;Cat_4
465837;Masculino;No;56;Si;Tens;1.0;Bajo;1.0;Cat_6
465841;Femenino;No;51;Si;Ingenieria;3.0;Bajo;1.0;Cat_6
465848;Femenino;No;27;Si;Enfermeria;0.0;Bajo;1.0;Cat_7
465849;Femenino;No;25;Si;Doctor;7.0;Bajo;3.0;Cat_4
465851;Femenino;Si;51;No;Artista;9.0;Alto;2.0;Cat_4
465853;Femenino;Si;26;Si;Enfermeria;1.0;Medio;2.0;Cat_6
465857;Femenino;No;35;Si;Doctor;0.0;Bajo;1.0;Cat_6
465860;Femenino;Tens;25;Si;Doctor;1.0;Bajo;3.0;Cat_6
465863;Masculino;No;30;No;Enfermeria;6.0;Bajo;3.0;Cat_6
465865;Femenino;No;41;Si;Enfermeria;9.0;Bajo;1.0;Cat_6
465866;Masculino;Si;42;Si;Artista;6.0;Bajo;3.0;Cat_6
465867;Femenino;Si;40;Si;Artista;8.0;Alto;5.0;Cat_6
465873;Masculino;No;36;Si;Entretenimiento;13.0;Bajo;1.0;Cat_6
465875;Femenino;No;39;Si;Artista;9.0;Bajo;1.0;Cat_6
465884;Masculino;Si;40;Si;Ejecutivo;7.0;Alto;3.0;Cat_6
465893;Femenino;Si;40;Si;Ingenieria;1.0;Medio;2.0;Cat_6
465894;Masculino;No;28;Si;Artista;9.0;Bajo;6.0;Cat_6
465907;Femenino;No;31;Si;Marketing;8.0;Bajo;Tens;Cat_1
465916;Masculino;No;41;Si;Artista;4.0;Bajo;1.0;Cat_6
465923;Femenino;No;28;Si;Ingenieria;9.0;Bajo;5.0;Cat_6
465925;Masculino;No;30;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
465927;Femenino;No;30;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
465930;Femenino;No;38;Si;Artista;9.0;Bajo;2.0;Cat_6
465931;Masculino;Si;43;Si;Artista;7.0;Bajo;1.0;Cat_7
465935;Masculino;No;29;Si;Entretenimiento;9.0;Bajo;1.0;Cat_6
465937;Femenino;No;30;Si;Enfermeria;9.0;Bajo;3.0;Cat_6
465941;Masculino;Si;27;Si;Enfermeria;0.0;Bajo;2.0;Cat_6
465948;Femenino;Si;48;Si;Artista;0.0;Medio;2.0;Cat_6
465953;Femenino;No;51;Si;Artista;1.0;Bajo;1.0;Cat_6
465957;Femenino;No;48;Si;Marketing;0.0;Bajo;1.0;Cat_6
465960;Femenino;No;28;Si;Marketing;9.0;Bajo;1.0;Cat_6
465961;Femenino;No;40;Si;Artista;3.0;Bajo;1.0;Cat_6
465963;Masculino;Si;51;Si;Artista;1.0;Bajo;2.0;Cat_6
465965;Femenino;Si;36;No;Marketing;8.0;Bajo;2.0;Cat_6
465972;Femenino;No;51;Si;Marketing;9.0;Bajo;1.0;Cat_6
465974;Masculino;Si;45;Si;Ejecutivo;5.0;Alto;4.0;Cat_4
465975;Masculino;No;40;Si;Artista;8.0;Bajo;1.0;Cat_6
465976;Masculino;No;40;Si;Artista;0.0;Bajo;1.0;Cat_7
465979;Masculino;Si;41;Si;Artista;2.0;Bajo;2.0;Cat_6
465982;Masculino;Si;43;Si;Entretenimiento;0.0;Medio;4.0;Cat_6
465983;Masculino;Tens;21;No;Enfermeria;1.0;Bajo;3.0;Cat_6
465996;Masculino;No;23;No;Enfermeria;1.0;Bajo;4.0;Cat_6
465997;Femenino;No;31;No;Doctor;0.0;Bajo;3.0;Cat_6
466001;Femenino;Si;42;Si;Entretenimiento;6.0;Bajo;2.0;Cat_6
466007;Masculino;Si;61;No;Artista;0.0;Bajo;1.0;Cat_7
466017;Femenino;Si;45;Si;Dueño de casa;0.0;Bajo;1.0;Cat_3
466019;Femenino;Si;63;Si;Artista;5.0;Bajo;1.0;Cat_3
466020;Masculino;Si;86;No;Abogado;0.0;Bajo;1.0;Cat_6
466022;Femenino;Si;67;No;Ingenieria;1.0;Alto;3.0;Cat_7
466023;Masculino;Si;71;No;Ejecutivo;1.0;Alto;3.0;Cat_7
466024;Femenino;Si;43;No;Entretenimiento;14.0;Bajo;2.0;Cat_3
466032;Masculino;Tens;28;No;Entretenimiento;1.0;Bajo;2.0;Cat_6
466042;Masculino;Si;47;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
466043;Femenino;Si;53;Si;Artista;0.0;Medio;4.0;Cat_6
466046;Femenino;Si;36;No;Entretenimiento;1.0;Medio;2.0;Cat_4
466058;Masculino;Si;35;No;Entretenimiento;1.0;Bajo;Tens;Cat_4
466069;Femenino;Si;48;Si;Artista;1.0;Alto;4.0;Cat_4
466071;Femenino;Si;60;Si;Artista;3.0;Bajo;3.0;Cat_4
466078;Femenino;Si;45;No;Ejecutivo;1.0;Bajo;1.0;Cat_6
466079;Femenino;Si;42;No;Ingenieria;0.0;Bajo;2.0;Cat_6
466082;Femenino;Si;89;Si;Abogado;1.0;Bajo;1.0;Cat_6
466083;Femenino;No;23;No;Marketing;4.0;Bajo;2.0;Cat_3
466084;Masculino;Si;46;Si;Dueño de casa;11.0;Bajo;1.0;Cat_3
466085;Masculino;No;22;No;Tens;8.0;Bajo;4.0;Cat_4
466088;Femenino;No;30;No;Enfermeria;0.0;Bajo;7.0;Cat_6
466090;Masculino;Si;58;Si;Entretenimiento;0.0;Bajo;Tens;Cat_6
466092;Masculino;Si;73;Si;Artista;0.0;Medio;4.0;Cat_6
466099;Femenino;Si;71;Si;Abogado;0.0;Bajo;1.0;Cat_6
466103;Femenino;Si;35;No;Ingenieria;0.0;Bajo;5.0;Cat_6
466109;Masculino;Si;52;Si;Entretenimiento;1.0;Medio;4.0;Cat_6
466111;Masculino;Si;84;Si;Abogado;0.0;Bajo;2.0;Cat_6
466114;Masculino;Si;47;Si;Entretenimiento;1.0;Medio;5.0;Cat_6
466115;Masculino;Si;39;No;Ejecutivo;0.0;Bajo;2.0;Cat_6
466118;Femenino;Si;40;No;Ingenieria;0.0;Bajo;3.0;Cat_4
466124;Femenino;No;46;Si;Artista;1.0;Bajo;1.0;Cat_6
466128;Masculino;No;40;Si;Artista;3.0;Bajo;2.0;Cat_6
466130;Femenino;No;27;No;Artista;1.0;Bajo;6.0;Cat_6
466132;Femenino;No;23;No;Enfermeria;4.0;Bajo;4.0;Cat_7
466136;Femenino;No;21;Si;Artista;1.0;Bajo;2.0;Cat_6
466138;Masculino;Si;70;No;Abogado;2.0;Alto;2.0;Cat_6
466140;Masculino;Si;28;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
466141;Femenino;Si;58;Si;Dueño de casa;1.0;Bajo;4.0;Cat_6
466142;Femenino;Si;27;Si;Entretenimiento;0.0;Medio;2.0;Cat_6
466143;Femenino;Si;49;No;Ingenieria;0.0;Medio;5.0;Cat_4
466146;Femenino;Si;37;No;Ingenieria;8.0;Medio;3.0;Cat_6
466148;Masculino;Si;39;No;Entretenimiento;1.0;Medio;4.0;Cat_6
466149;Femenino;No;28;No;Doctor;2.0;Bajo;4.0;Cat_6
466153;Masculino;Si;73;No;Entretenimiento;0.0;Medio;2.0;Cat_6
466154;Femenino;Si;51;Si;Artista;1.0;Medio;5.0;Cat_3
466156;Femenino;Si;48;Si;Doctor;8.0;Medio;3.0;Cat_2
